id,company,year,quarter,filename,content,embedding
10000,Baidu,2020,1,"Baidu, Inc. (NASDAQ BIDU) Q1 2020 Earnings Conference Call","
    Company: Baidu
    Year: 2020
    Quarter: Q1
    ","[-0.0021072730887681246, -0.02122032828629017, -0.011965997517108917, -0.031305987387895584, 0.011755370534956455, 0.02671007812023163, -0.07947584241628647, 0.030077461153268814, 0.010847293771803379, 0.015985384583473206, -0.02884063310921192, 0.03790760412812233, -0.035935018211603165, -0.025936061516404152, 0.0178524237126112, 0.05598625913262367, 0.06071171164512634, -0.04558170214295387, -0.028717774897813797, -0.03899212181568146, 0.025256412103772163, -0.022632211446762085, -0.05191287770867348, -0.009464352391660213, 0.011110938154160976, 0.013623334467411041, 0.011322792619466782, 0.037361811846494675, -0.04852105677127838, 0.07104478776454926, 0.1085413470864296, 0.008222014643251896, 0.08442902565002441, 0.0032630078494548798, -0.013681234791874886, 0.004259298089891672, 0.05194015055894852, -0.023013578727841377, 0.029605962336063385, -0.02008688822388649, -0.013545299880206585, -0.037157971411943436, -0.004744657780975103, -0.030028395354747772, -0.04713016748428345, 0.02094104327261448, -0.042973071336746216, -0.004688439425081015, 0.019154541194438934, -0.05281750485301018, 0.06159955635666847, -0.011295429430902004, -0.05160024017095566, 0.006250744219869375, 0.02373890019953251, 0.03976252302527428, -0.005561601836234331, -0.03335605561733246, -0.004434811882674694, 0.012863381765782833, -0.07842721790075302, 0.03410527482628822, -0.012728622183203697, 0.0036729194689542055, 0.013956558890640736, -0.001425913185812533, -0.026503004133701324, 0.038309864699840546, 0.011266467161476612, 0.0013365978375077248, -0.020815666764974594, 0.02748282626271248, -0.05875428393483162, -0.015178495086729527, 0.05740325525403023, 0.009030882269144058, 0.056025728583335876, 0.09190145134925842, -0.0325736403465271, -0.031997889280319214, -0.050623126327991486, -0.01583769917488098, -0.02186393551528454, 0.01582651399075985, 0.02012549713253975, -0.0032824850641191006, -0.00630927225574851, -0.028851812705397606, -0.08910725265741348, -0.011327103711664677, -0.003433664795011282, 0.030692225322127342, -0.021558817476034164, -0.03897036612033844, 0.03537240996956825, 0.00829138234257698, -0.025729646906256676, 0.11039186269044876, -0.026835380122065544, -0.031419068574905396, -0.022260401397943497, 0.05596453696489334, 0.02958664670586586, 0.0010849119862541556, -0.018619265407323837, 0.030245892703533173, -0.013028131797909737, -0.04856237396597862, -0.09197230637073517, -0.010286661796271801, 0.020022638142108917, 0.04082405939698219, -0.0355050228536129, -0.007568448316305876, 0.045345209538936615, 0.01598801091313362, -0.004134400747716427, -0.029916830360889435, -0.055738821625709534, -0.023146498948335648, 0.006931567098945379, 0.048463933169841766, 0.07177677750587463, 0.014940612949430943, 0.01578468829393387, 0.006729103159159422, -0.04388679563999176, 0.028552986681461334, 0.026999671012163162, -0.030928362160921097, 0.03126290813088417, -0.06220472604036331, 0.053085051476955414, 0.06373479962348938, -0.057483021169900894, 0.011783629655838013, -0.01624925062060356, -0.04746318235993385, -0.013048707507550716, -0.01046223659068346, -0.03916914388537407, -0.041493721306324005, -0.004512032028287649, 0.02587924338877201, -0.056882694363594055, -0.004189159255474806, -0.008654491975903511, 0.021959861740469933, 0.01709303818643093, 0.03022623248398304, -0.0704318955540657, 0.05039585381746292, -0.06218858063220978, -0.02565283328294754, 0.01764456182718277, -0.0438181534409523, 0.07277815043926239, -0.022696224972605705, 0.06152493879199028, -0.011240036226809025, 0.03919144347310066, -0.01774366945028305, -0.05450721085071564, 0.04464312270283699, -0.01899842545390129, -0.016129745170474052, 0.08443792909383774, -0.01483171433210373, -0.029060157015919685, 0.055450890213251114, 0.018823087215423584, 0.05902843177318573, -0.058166615664958954, 0.07680904120206833, -0.003223245032131672, 0.023366816341876984, 0.03022264689207077, 0.019336797297000885, -0.009476624429225922, 0.015891486778855324, -0.12778683006763458, -0.03648548945784569, 0.00021358119556680322, -0.0018070510122925043, -0.10294229537248611, -0.003952257800847292, 0.040375348180532455, -0.007354427129030228, -0.012172580696642399, -0.02858619950711727, 0.030263807624578476, -0.025465521961450577, -0.03743701055645943, 0.030500970780849457, 0.02707696333527565, 0.05884433910250664, 0.04380889609456062, -0.02754363790154457, -0.032546985894441605, 0.09039659798145294, -0.05640094727277756, 0.065064936876297, 0.03460302576422691, -0.029840243980288506, -0.0428713820874691, -0.029061876237392426, 0.05561905726790428, -0.010534600354731083, 0.024426566436886787, 0.011615429073572159, 0.022826699540019035, -0.04057322442531586, -0.06024078652262688, -0.0036399951204657555, -0.11472611874341965, -0.04027107357978821, -0.021320154890418053, -0.04341363534331322, 0.08218047767877579, -0.01411427278071642, 0.05477635934948921, 0.0012035483960062265, -0.024583671241998672, 0.017580341547727585, 0.04120403155684471, -0.018037818372249603, 0.008744998835027218, 0.032577887177467346, 0.02905624359846115, 0.0038295930717140436, 0.017991365864872932, 0.03571433946490288, -0.030369559302926064, -0.023754240944981575, -0.023955300450325012, 0.0010711712529882789, -0.019324200227856636, 0.060945965349674225, -0.13884036242961884, -0.029232759028673172, 0.06395452469587326, -0.002304170746356249, 0.021308595314621925, -0.020030347630381584, -0.022475434467196465, 0.01094707753509283, -0.052383821457624435, -0.01594763621687889, -0.02362910658121109, -0.048852287232875824, 0.010982977226376534, 0.0028187367133796215, -0.04154401272535324, 0.04412933811545372, 0.02599639631807804, -0.010686281137168407, -0.06818053126335144, 0.014872373081743717, -0.004682017024606466, 0.08312643319368362, -0.005756905302405357, 0.03706309199333191, -0.0077741448767483234, 0.025333542376756668, 0.04533576965332031, -0.03621861711144447, -0.08028501272201538, 0.009036844596266747, -0.0010309163480997086, 0.06440979242324829, -0.005961518734693527, -0.017294198274612427, -0.03439726307988167, -0.0014141603605821729, -0.028398053720593452, 0.0402010902762413, -0.00365634448826313, 0.021115271374583244, 0.02695593610405922, 0.018552662804722786, -0.03493160009384155, -0.06504799425601959, -0.014932924881577492, -0.018540173768997192, -0.036569733172655106, 0.004599504638463259, 0.053349144756793976, 0.02126932516694069, 0.013605846092104912, -0.021858548745512962, -0.0034288945607841015, 0.08368637412786484, 0.018487518653273582, -0.002154882997274399, 0.021931707859039307, -0.011659516021609306, 0.015293654054403305, 0.019017554819583893, -0.03644994646310806, 0.0011311385314911604, -0.014173369854688644, -0.02249259129166603, -0.010470723733305931, -0.0030231508426368237, 0.027658581733703613, -0.05051616579294205, -0.013453646562993526, -0.05095626786351204, -0.040949445217847824, -0.035679034888744354, -0.022661074995994568, -0.06994690001010895, -0.025676105171442032, 0.01729731261730194, -0.046164292842149734, 0.011437425389885902, 0.02079842798411846, -0.03974519297480583, 0.004159035626798868, -0.044700656086206436, -0.01243999507278204, -0.023916471749544144, 0.07578834891319275, 0.018129656091332436, 0.011343633756041527, -0.04464231804013252, -0.08362051099538803, -0.019019661471247673, 0.017271075397729874, -0.04927796125411987, 0.0634164959192276, 0.017807386815547943, 0.052516356110572815, -0.0041323029436171055, -0.002184754703193903, -0.02157934568822384, 0.04258960857987404, -0.009171528741717339, -0.038345225155353546, 0.0015093785477802157, 0.037495095282793045, 0.03684691712260246, -0.05108685791492462, 0.0014359873021021485, -0.0019971502479165792, 0.023556893691420555, 0.0017031009774655104, -0.024722598493099213, -0.023098386824131012, -0.010361861437559128, -0.009846927598118782, 0.024841081351041794, 0.025045018643140793, -0.009159630164504051, 0.017753681167960167, 0.01741306483745575, 0.0008062054985202849, -0.03149556741118431, 0.014408213086426258, -0.035521361976861954, 0.00038923925603739917, 0.03767084702849388, -0.007133383769541979, 0.03130517899990082, -0.007410543970763683, -0.019270462915301323, -0.003027350176125765, -0.0196387879550457, 0.029733356088399887, -0.036441072821617126, 0.016408512368798256, -0.007296519819647074, -0.0543244332075119, -0.033983178436756134, 0.026954928413033485, -0.03287104517221451, 0.004567679017782211, 0.04353107139468193, 0.013045107945799828, 0.004504082724452019, 0.0030318372882902622, -0.055416010320186615, -0.036236077547073364, 0.03828287124633789, -0.01446418184787035, -0.03814958781003952, 0.014769756235182285, -0.0035917789209634066, 0.018915899097919464, -0.03149780258536339, 0.012731482274830341, 0.05079343914985657, 0.017642879858613014, -0.0032398896291851997, 0.029008733108639717, -0.038301751017570496, -0.024512935429811478, 0.0333922803401947, -0.023657415062189102, 0.008862956427037716, 0.019228316843509674, 0.018779175356030464, -0.029283350333571434, -0.045998141169548035, 0.032939258962869644, 0.006156130228191614, -0.04626676067709923, 0.02932615764439106, 0.012440421618521214, 0.03493140637874603, -0.009931760840117931, -0.040864136070013046, 0.05596129596233368, 0.01812014915049076, 0.01836329884827137, -0.0840507224202156, -0.0133918896317482, 0.03548973426222801, -0.016773512586951256, -0.005066477693617344, -0.036267124116420746, 0.03797803446650505, 0.022443972527980804, 0.0047876364551484585, -0.02185169793665409, 0.026277827098965645, -0.03349302336573601, 0.01770099811255932, 0.04729573056101799, 0.025723114609718323, 0.018967797979712486, 0.028420858085155487, -0.03146712854504585, 0.004734385292977095, 0.011026576161384583, -0.0704711526632309, 0.005685233045369387, 0.014731601811945438, 0.042545802891254425, -0.022487837821245193, -0.01325067225843668, -0.014365172944962978, 0.061749350279569626, -0.03411620110273361, 0.0017710966058075428, -0.03622808679938316, -0.0041845738887786865, -0.016857055947184563, 0.020124653354287148, 0.030449112877249718, -0.015911415219306946, 0.02161884494125843, 0.02948772720992565, -0.023370593786239624, 0.008570095524191856, 0.03712596371769905, 0.04265420138835907, 0.01405684370547533, -0.027782706543803215, 0.008520090021193027, 0.024171847850084305, -0.0180918350815773, -0.0037386897020041943, 0.005938288755714893, -0.023095835000276566, 0.011141521856188774, 0.041287459433078766, 0.018920693546533585, 0.005466214846819639, -0.08943670988082886, 0.0448746532201767, -0.010062877088785172, -0.06007977947592735, 0.026601145043969154, 0.026312749832868576, 0.029927933588624, 0.02374439872801304, -0.06889814138412476, 0.026659084483981133, 0.02621736377477646, -0.008540751412510872, 0.08894652128219604, 0.02919859066605568, -0.005280346609652042, 0.017186658456921577, 0.01670072227716446, -0.030583690851926804, -0.029769547283649445, -0.0025919603649526834, -0.00525122182443738, -0.026183191686868668, -0.01618395373225212, -0.009566854685544968, -0.09447403997182846, -0.06013481318950653, 0.013964720070362091, -0.00769052654504776, 0.07790379226207733, 0.03548746183514595, -0.028199195861816406, 0.002781650284305215, 0.03543068841099739, -0.028938207775354385, 0.020412856712937355, 0.053386006504297256, 0.011337492614984512, -0.01075649168342352, 0.059587299823760986, -0.02530929446220398, -0.014049552381038666, -0.018619243055582047, 0.06444104015827179, -0.05098912864923477, -0.04168969765305519, 0.06186256930232048, 0.006097248289734125, 0.02430974692106247, -0.061027996242046356, -0.03913184627890587, -0.03205019608139992, 0.02870555780827999, 0.005967126693576574, -0.019094133749604225, 0.005954548716545105, -0.016059327870607376, 0.007450002711266279, 0.026117224246263504, 0.05411494895815849, 0.02619309350848198, 0.025781787931919098, 0.019564885646104813, 0.0022790718358010054, -0.022824779152870178, -0.012046439573168755, -0.0500233992934227, 0.002229559700936079, -0.001796996803022921, 0.012934415601193905, 0.002693754155188799, 0.021533707156777382, 0.0409688837826252, -0.02758738026022911, -0.04938545450568199, -0.02185332216322422, 0.0013098417548462749, -0.002550770528614521, -0.010722201317548752, -0.09142899513244629, 0.0360715351998806, 0.021828915923833847, -0.039217378944158554, 0.03968732804059982, -0.005651246756315231, -0.032761890441179276, -0.03731526434421539, 0.011455057188868523, 0.015613933093845844, -0.034099604934453964, 0.00584895396605134, -0.010400764644145966, 0.021788515150547028, -0.06577202677726746, 0.02713211067020893, 0.0049810041673481464, -0.028858913108706474, -0.01850440911948681, -0.008322716690599918, 0.06459510326385498, 0.00831361673772335, 0.002929153386503458, 0.006538061890751123, -0.013942806981503963, 0.01623414270579815, 0.05270308256149292, 0.00626387121155858, -0.033627234399318695, -0.0479942187666893, 0.029347222298383713, -0.011952233500778675, 0.07836829125881195, -0.07024862617254257, -0.05643220245838165, 0.05635936185717583, 0.0100185452029109, -0.024740900844335556, 0.016760965809226036, 0.05668013542890549, -0.03813571482896805, -0.03168591484427452, -0.039894264191389084, -0.07553459703922272, 0.016766944900155067, 0.03904487192630768, 0.04143103212118149, -0.021438272669911385, -0.045928411185741425, -0.04835319519042969, -0.012858380563557148, 0.0270223431289196, -0.016255611553788185, -0.026292920112609863, 0.0301403496414423, 0.02704685367643833, 0.026765597984194756, 0.011820469051599503, 0.02553730085492134, -0.03979937732219696, -0.031280431896448135, 0.00102268997579813, -0.017964372411370277, 0.028149543330073357, -0.002194373868405819, 0.009250085800886154, -0.05661621689796448, 0.004864815156906843, 0.01726583205163479, -0.025297878310084343, -0.004411234520375729, -0.0725012794137001, 0.05657024309039116, -0.02334250509738922, 0.002283954294398427, 0.045630138367414474, -0.030667364597320557, 0.016253048554062843, -0.0016792715759947896, 0.04369071498513222, 0.0011456779902800918, -0.02964472584426403, -0.0039335680194199085, -0.055425990372896194, 0.006379539612680674, -0.05572551488876343, -0.005653709638863802, 0.01433028094470501, -0.00856825988739729, 0.034701257944107056, -0.05241722613573074, -0.028037559241056442, -0.01756635680794716, -0.013136704452335835, -0.03217439725995064, 0.031585585325956345, 0.0055152857676148415, 0.03219527751207352, 0.02689245529472828, 0.025472255423665047, -0.011362021788954735, -0.002388270106166601, -0.033205874264240265, 0.004880696535110474, -0.014169387519359589, -0.014093413017690182, 0.06790407747030258, -0.0038330983370542526, 0.037308502942323685, 0.08875599503517151, 0.012786808423697948, -0.014005931094288826, 0.0037925862707197666, 0.04258505254983902, -0.0022691013291478157, 0.021397829055786133, 0.031131379306316376, 0.025957446545362473, -0.06172230467200279, -0.011305383406579494, 0.02814987674355507, -0.059187885373830795, -0.11140277981758118, -0.05991431698203087, -0.007688723970204592, -0.01850275881588459, -0.004834456369280815, -0.026517214253544807, -0.061371833086013794, 0.019437795504927635, -0.04683256149291992, 0.04412572458386421, 0.04117555171251297, -0.011804630048573017, -0.003406570525839925, 0.016900409013032913, -0.0024827891029417515, -0.040939733386039734, -0.015298674814403057, 0.02805696800351143, -0.0034928934182971716, 0.006882419344037771, 0.018091075122356415, -0.03834327310323715, 0.0518905408680439, -0.03748760744929314, -0.102639339864254, 0.0017181460279971361, -0.0215405635535717, 0.027814805507659912, -0.012255157344043255, -0.02750895544886589, 0.0468294695019722, -0.002268425654619932, 0.04034222289919853, -0.00870593823492527, -0.022585032507777214, 0.04707321524620056, 0.026923298835754395, -0.030903514474630356, 0.02186652086675167, -0.07117558270692825, 0.020868435502052307, -0.0030888502951711416, 0.023228749632835388, -0.03696487098932266, -0.032128237187862396, 0.0046730018220841885, 0.008889938704669476, 0.02912893332540989, 0.006753723602741957, -0.022290149703621864, -0.015127666294574738, 0.04256691038608551, -0.0016876519657671452, 0.01183242630213499, -0.00466818967834115, 0.009528947994112968, 0.053123995661735535, -0.03580697253346443, -0.026294060051441193, -0.04749838635325432, 0.01658240705728531, 0.00302050169557333, 0.00795049499720335, 0.005712366197258234, -0.023134807124733925, 0.04615078866481781, -0.040569793432950974, -0.0901348888874054, -0.040110956877470016, 0.018310436978936195, -0.01161189004778862, 0.056057434529066086, -0.029961466789245605, 0.01608692668378353, 0.02374213933944702, -0.01083318330347538, -0.06445156037807465, -0.004344395827502012, 0.04499746114015579, -0.013124641962349415, -0.006259712856262922, 0.030435115098953247, 0.052349336445331573, -0.04287068918347359, 0.015496823936700821, 0.007701568305492401, 0.04250042513012886, -0.03160155192017555, 0.007241586223244667, 0.022810418158769608, 0.02403385378420353, -0.021258557215332985, 0.02315395511686802, 0.01719517447054386, -0.020862089470028877, 0.02625131793320179, 0.03656851872801781, 0.0376901775598526, -0.03890751302242279]"
